0,1,2,3,4,5,6,label
0.16273427375653693,0.00010647867438232232,0.00025312335501196325,6.451401503508059e-07,2.8355572362476063e-12,2.8865466366883266e-09,-7.74119117971551e-12,4
0.16272678463014095,3.0373974515147762e-05,0.00017916715449074595,2.1950852513576435e-07,-8.897052755626496e-13,3.026665355691924e-12,1.0504471295848598e-12,4
0.16248902653003666,0.0003426008854474288,0.00018608924570559876,1.0845984079432445e-06,1.4684942502877517e-11,1.9016331862113908e-08,-4.666733566154656e-12,4
0.16412224979155127,0.00019955165815619335,0.0001924350899436579,1.1941100040191895e-06,-1.4585236709715477e-11,-1.173526875567957e-08,1.0720365230401308e-11,4
0.1641470851384842,0.0007830904510985386,0.00010915077585285327,5.701227177883539e-07,1.904058342703603e-12,6.743430512572357e-09,4.074503666214322e-12,4
0.1630971480981701,4.105206554673202e-05,0.00019967950226172076,1.3237235085025434e-06,-2.1262206773843328e-11,-8.065854369869816e-09,-3.3275319211210936e-12,4
0.16526175294480605,8.053849550439445e-05,0.0003952503702587397,3.0648815521111223e-06,-7.688079880626481e-11,-8.07088267801361e-09,7.394988673027055e-11,4
0.16597576131340802,9.069691902665695e-05,0.00040766493211576556,3.431156100001665e-06,-1.2533678150258592e-10,-2.9210638995506494e-08,2.7533283689895885e-11,4
0.16319170576698583,0.00043717773828672767,5.05203492656381e-05,1.8029338983603766e-06,-1.7197517183671746e-11,-3.6942183573275693e-08,5.684565519723074e-13,4
0.16266231153091576,7.867694933589412e-05,0.00024065772850146775,3.540724156370623e-07,-3.18025826535099e-13,-5.138570626852463e-10,3.2529122530463594e-12,4
0.1663448668735742,0.00048087048309608277,0.00028486578324802154,4.777057800306756e-06,-1.1587523973521402e-10,-3.567245633429797e-08,-1.3276758276795134e-10,4
0.1664502832938028,0.00046146996345934133,0.00029803440435664195,4.788740077154703e-06,-1.2471008253476649e-10,-3.952232369605637e-08,-1.310580172931174e-10,4
0.1635604145144819,0.0001935168652014201,0.00012560595077755195,1.3671936400088236e-06,-1.78439450489989e-11,-1.853438886941563e-08,-1.609388050941373e-12,4
0.16313465585503945,0.00014993128684620373,0.00021045119675579656,2.9556671616375544e-07,8.937810230960351e-13,2.5591882322429688e-09,2.1529363149577852e-12,4
0.1640783863697457,0.00019731774835573962,0.00024323884362351298,1.5158731825492417e-06,-9.934567541209802e-12,-7.039771232968865e-09,2.7360076807797533e-11,4
0.16294016265747518,7.477859740326293e-05,0.00023342237526668782,5.116482482995416e-07,5.256299809315065e-12,4.2782119182726e-09,1.9068838948882535e-12,4
0.16240085716030234,0.00048269082944742814,0.00012457233700231338,9.406377766752978e-07,7.55360153466745e-12,1.5664324926391402e-08,-6.828004175669571e-12,4
0.1616030454269545,4.206434908069889e-05,0.0001554141311248811,4.0183277891647124e-07,2.9464985094815295e-12,2.5953236838749143e-09,-1.1840614075763321e-12,4
0.16503223185589566,0.00037019430959913074,0.0002842408541952648,2.311439345969682e-06,-5.3030946391686415e-11,-3.60654071568838e-08,-2.641847921493442e-11,4
0.16453281510592688,5.0397836394776875e-05,0.00039956855786762795,9.006502160864471e-08,4.858886619955472e-13,6.229141809952182e-10,2.36282609171924e-13,4
0.16317867335361083,0.00022154278046915198,0.00018989713499895767,1.3004040840041819e-06,-1.9864827827930695e-11,-1.933045199775121e-08,-4.793932131440245e-12,4
0.16509734708064053,0.00026324451941461694,0.0002604185865991497,5.340776587023298e-06,-1.800845443776031e-10,-7.572876227773007e-08,8.509793642952984e-11,4
0.1622913234709184,0.00019521574236293815,0.0001878966967900573,3.73994516775927e-07,3.087915555048962e-12,4.605963954853129e-09,5.421276083506148e-13,4
0.16164037242846674,0.00010936213217058088,0.000119076328495252,3.2447096800982475e-07,1.4729833318720551e-12,2.419594661038694e-09,-1.3777002826937562e-12,4
0.1652219862788376,0.00039154480545333393,0.0002748426412872154,4.904896625908097e-06,-1.7326150041232481e-10,-9.135465523448108e-08,-4.91166913826505e-11,4
0.16526748920769185,0.00011175418716019584,0.0003406368492073754,4.0764583970208095e-06,-1.407730793814715e-10,-4.149986155435366e-08,-5.707788445896678e-11,4
0.16350094070967844,7.780914458438633e-06,0.00026413795998923845,9.223459052033758e-07,-1.4256546049416237e-11,-7.588203139233694e-10,2.0023402471672286e-12,4
0.16481800631101667,0.00010412685788867668,0.0004305308742415193,5.83196162566467e-07,7.935806456179663e-12,4.751981066618833e-09,4.7350912150723605e-12,4
0.16347803644431688,4.7169383655534196e-05,0.000227676478950034,2.1068236520150023e-07,-2.1994965701896913e-13,-3.6307108425492745e-10,-1.4424821696484153e-12,4
0.16219706656830044,9.960085251223166e-05,0.00012786434217109356,7.212274957519445e-07,-6.541967023436651e-12,-6.533136852232633e-09,-2.2742662637392196e-12,4
0.16636241407052244,0.000517206473466773,0.0004299571267926225,4.961748750866827e-06,1.6198495036389032e-10,7.94946785969095e-08,1.6211554299797113e-10,4
0.16333517302405176,0.0008008963477159277,7.002368357947113e-05,8.746626912626726e-07,-6.782611559710579e-12,-2.4752517931762442e-08,9.232266620777715e-13,4
0.16176032861956663,0.00019387091288752955,5.045228166123107e-05,7.314446437473577e-07,-4.023479729675576e-12,-7.865861195015795e-09,-1.8855129358151916e-12,4
0.16230728374263698,0.00033497222322585366,0.00013601787622330222,1.392611379854313e-06,1.899090284703305e-11,2.547763850291159e-08,-2.588529512575557e-12,4
0.16431834593723385,4.284489025508986e-05,0.00021989456762642613,1.104344922748266e-06,-1.5603436925052958e-11,-7.240605050705111e-10,7.259086389487454e-12,4
0.16169639720358508,0.00014558088290615712,0.00010515745053207375,4.950464243935586e-07,-2.2273832316866227e-12,-5.448590259107142e-09,-2.792243534100447e-12,4
0.16450287967410612,0.00018181098008949851,0.00021581393637148396,2.0747371463149363e-06,-4.175277350569165e-11,-2.7379810106682288e-08,1.3568052774265675e-11,4
0.16250196263868644,2.0048443067063986e-06,0.00023089523693840532,1.0508648528239388e-07,4.898080227783976e-13,1.0118127489775207e-10,-1.6744915537657348e-13,4
0.16735044122712944,0.0009729205066900007,0.0003215680264675356,5.774831763386397e-06,-2.479587113249923e-10,-1.801003128905281e-07,-2.109553400322228e-11,4
0.16220775682741165,8.795296508524569e-05,0.00018150811796294715,7.986102178375539e-07,8.267481062571335e-12,7.489270397009762e-09,-4.908912429107412e-12,4
0.16171365595763842,7.023545758738303e-05,0.0001320976904059633,2.760955209814168e-07,-4.2394657644984164e-13,9.72451720740064e-10,1.6125916467511099e-12,4
0.161419937728357,1.1302277388644392e-05,0.00013987645682272498,1.4602755240728436e-07,-4.0218249154767245e-13,-4.658216491750369e-10,-5.232688583790854e-13,4
0.16410038918257586,0.00011284896759111732,0.00025780073734717104,1.3734519295060023e-06,-2.2363025545918598e-11,-1.1483035065661088e-08,-1.2954352165624021e-11,4
0.1643591717685694,0.00012781045910475978,0.0002739838077052934,1.5279295948029112e-06,-2.3619985013156045e-11,-1.1719645285830647e-08,-2.047955373278707e-11,4
0.1644959266180564,6.49371839711081e-05,0.0003830827998763866,1.5921952264296924e-07,4.682376302405194e-13,9.41988500094294e-10,-1.1519593139312239e-12,4
0.16365435879435597,3.543955247078924e-05,0.00030429674380102236,3.1020835970507854e-07,2.6198716066787523e-12,1.8447994736953984e-09,1.4899223082104781e-12,4
0.16255791599227642,8.739545305897921e-05,0.00020242260811491021,3.708398926447027e-07,-2.715398095117733e-12,-2.709117370463445e-09,1.7175298016801562e-12,4
0.1631187578557583,0.00018368681477140534,0.00018226952904234087,6.206831923866257e-07,-6.835043226196215e-13,-2.7378492615796606e-09,-6.566316689266896e-12,4
0.16344895061323456,0.0003629462267488265,0.00013499354370601164,2.2974322458257853e-06,-2.6059023016767633e-11,-1.3504577759198931e-08,-3.094994156674253e-11,4
0.16119021009209197,4.971218397449085e-07,8.63021648623696e-05,3.400163566912102e-08,-5.497324165581123e-14,-1.866139818592565e-11,-1.9247144261636855e-14,4
0.16260088516622417,7.689530906018166e-05,0.00019546625897721238,4.2478255285289994e-07,-2.4231749052812256e-12,-1.8557144232632915e-09,-3.0183262032955796e-12,4
0.16439663063272836,0.00040338062482340434,0.0001541041429839616,2.126453252456755e-06,-2.967153322031573e-11,-2.7299283561305735e-08,-2.4522920927715028e-11,4
0.16240773879321363,0.00021332100177383912,0.00013332364788485855,4.5295747995402635e-07,-3.455450143124672e-12,-5.905539440641591e-09,-6.708933856213607e-13,4
0.16278048327118896,0.0002668177305010445,0.00017886473077319845,1.3900467956705429e-06,-2.1903451331677617e-11,-2.27053060993936e-08,-8.061366945386577e-13,4
0.1615720808911603,2.3671770074310547e-06,0.00015106918023340206,1.3459503279058909e-07,7.165328365443555e-15,8.065148673542335e-11,6.068777517790834e-13,4
0.16231914413130927,5.692784781295504e-05,0.0001861214551958563,4.975840666369674e-07,4.035357098806216e-12,2.9159878633286864e-09,-2.577878798028046e-12,4
0.16206153681764002,8.379454924178064e-05,0.00018907272743642447,4.0144091056460955e-07,3.393099985557827e-12,3.6507729072919097e-09,-8.478020910703711e-13,4
0.16326555964067077,0.00014210419431914,0.00023757501632860282,6.925400001732941e-07,-8.652088069431741e-12,-7.856752230597415e-09,2.0129515457038375e-12,4
0.16215761659231148,9.326566756079918e-05,0.00017750017982784403,5.220151076474361e-08,-1.5048773944295056e-13,-3.122499038925084e-10,5.101630157580535e-14,4
0.16241912717475285,0.0002697643063990876,0.00012214955091704527,9.692317050219567e-07,-8.89576525726412e-12,-1.2112256753927276e-08,-5.664209188123274e-12,4
0.16336775338424575,5.695749472265006e-05,0.0002515306287794414,1.0009619657371664e-07,-4.4678904334332093e-13,-2.6020540010443936e-10,-2.2942704630165405e-13,4
0.16356313822995447,0.0005443232826911864,0.00015755514814337138,1.1484254131688402e-06,-5.6829411250563515e-12,-2.705381199863134e-09,-1.4364641967468087e-11,4
0.16264617208064724,2.5413481047669874e-05,0.0002572154704217345,1.9695979185423735e-07,-1.2870864080527885e-12,-7.502693593441558e-10,5.556194114379597e-13,4
0.1644092238580674,4.339517616779734e-06,0.0003240924339343467,2.909558882518577e-07,-2.1246190702801605e-12,-1.749537261015735e-10,-1.86244561335448e-12,4
0.16413106863279248,0.00025700431379847594,0.00022528373333399152,2.7331771031326623e-06,-4.451578027997799e-11,-2.346395298672995e-08,5.11672155874711e-11,4
0.1616804386499631,0.00018315443715274533,0.00010851861889213342,3.469623871213602e-07,2.103931959675592e-12,4.644175439038409e-09,-3.257493332178663e-13,4
0.16548041921644113,0.0007402692964771712,0.00022542168746304673,3.7740782078038553e-06,-8.633263085114806e-11,-8.067121408628902e-08,-6.82979156199596e-11,4
0.16333953005935503,6.108877821367564e-05,0.00025505016104197803,2.0973099398771235e-07,-1.2843600864095989e-12,3.036999851478022e-11,-8.38673491857331e-13,4
0.1628838041801105,0.0002480490053134721,0.00010958066811461375,1.7108421941969156e-06,-1.3152982935923938e-11,-1.398058255051492e-08,1.9383897455753937e-11,4
0.1616610161519062,0.00018097074742345822,0.00010793483402201669,3.431756278222339e-07,2.0635379340263608e-12,4.55792614927277e-09,-3.2259120462869907e-13,4
0.16240296351622605,4.040755030430533e-06,0.00017780835776029695,4.343930070345727e-09,-1.5705595687198808e-15,-4.798334251463472e-12,-3.479666212921246e-15,4
0.16351823556951356,0.0004469512497096223,7.242767682408558e-05,1.58836653575008e-06,-1.616696275002678e-11,-3.3205755846097476e-08,-5.3729847349196815e-12,4
0.20252745623347476,0.015072861104588067,0.0002852985276873516,5.1684888362571854e-05,6.074109303420361e-09,5.801215500307835e-06,-1.579742362114338e-09,5
0.2040655708535492,0.016117500811427248,3.519742130354523e-05,6.313001562281734e-06,8.889581057804402e-11,6.905741695252939e-07,3.087306241188962e-11,5
0.197255185401496,0.013036127986804353,0.0002454065520690427,4.0830411748217485e-05,4.023132792011522e-09,4.502319388985423e-06,7.204543875005088e-10,5
0.2082652287704545,0.017903387759661438,1.2385322848005294e-06,1.3662731899557183e-07,3.840339098424753e-14,5.363275835155144e-09,4.1036128738016085e-14,5
0.19801089701787603,0.013675236301503028,4.579594761267879e-05,6.432087017824075e-06,1.0200594660275706e-10,6.52943097994909e-07,-4.220655432554773e-11,5
0.2229345239901889,0.024028173163258594,1.4868989268291477e-05,3.423918188676642e-06,2.350748645319001e-11,5.014358962375866e-07,-6.650516719576207e-12,5
0.21460211219643305,0.020599803451140833,9.954076650734892e-06,2.064180081261431e-06,9.18781673169929e-12,2.785206484803665e-07,-1.7696100638679332e-12,5
0.2054908353746096,0.016673136468675184,3.870536813175167e-05,6.265852416805128e-06,9.32095633841453e-11,7.490504302601242e-07,2.887240461482762e-11,5
0.20138175448669882,0.015098245781235043,1.0135635193588607e-05,1.4258199319938318e-06,5.320501130210896e-12,1.6835635998445698e-07,1.0352822489728041e-12,5
0.21558476862553375,0.020924576403873924,1.576543950564901e-05,2.6853352600962915e-06,1.6833890558950802e-11,3.4859501153260896e-07,-4.680003115076703e-12,5
0.2088466710114858,0.018080232835710898,3.679316388822452e-05,6.413387938548913e-06,9.670644188197884e-11,8.166486258294529e-07,-1.8804966285139293e-11,5
0.22250800275913454,0.02410323214650024,1.5814645819080062e-06,2.9343291188974614e-07,1.7680936515080523e-13,2.8162490648994555e-08,9.32459676803888e-14,5
0.20762288805979373,0.01758246539446087,2.934997358610531e-06,1.8698737672882862e-07,-3.997971991692185e-15,-4.6171379055207194e-09,1.384654227134904e-13,5
0.2110110348490818,0.018397873471941124,0.00043262291071691054,0.00010367344941666982,2.1950187875969023e-08,1.4041900803308585e-05,5.114035338288465e-10,5
0.22140899289396831,0.02349035537550289,1.6116687664827336e-05,3.6965901107806122e-06,2.8447828300392422e-11,5.662083367110197e-07,-2.19651471351582e-12,5
0.21868575894849457,0.022165507041928652,3.457252535755195e-05,7.4387644407375815e-06,1.1846468983265072e-10,1.0995560861393161e-06,1.4037633114550512e-11,5
0.21837777376176298,0.022061283260856934,3.0029012472982296e-05,5.847327235180404e-06,7.279701032089455e-11,7.790460448993646e-07,2.653706847262057e-11,5
0.2044168688311536,0.0162344452384547,1.5512821485251022e-05,2.4930411382159367e-06,1.472550829945518e-11,2.9628619068759923e-07,4.850647154438664e-12,5
0.20384420393225305,0.016034328912936005,3.0374597030389486e-05,5.013821210016749e-06,5.954542013435208e-11,5.887407229130578e-07,1.6814895520604678e-11,5
0.2123752911214817,0.019594361857018613,6.57057064848402e-06,1.2042557725919313e-06,3.277457509400753e-12,1.590081506713475e-07,-8.564150893310522e-13,5
0.21148526042473773,0.01908637708847323,8.848708838026996e-05,1.7340130653236802e-05,6.791684209044318e-10,2.395593034432141e-06,9.334670250392977e-12,5
0.22161638308770032,0.02336254036362687,5.119239292835921e-05,1.1024775365505994e-05,2.512130405721476e-10,1.5508419807180437e-06,-7.409802686963977e-11,5
0.2151041549725768,0.020703036527145197,4.6400858814622644e-05,9.219456501838195e-06,1.85890613346979e-10,1.2554011507952708e-06,-4.2499359177981415e-11,5
0.2086204023297605,0.01798453948661546,3.04466388064165e-05,3.1128776313140016e-06,9.992675502204765e-12,1.1130398512496895e-08,-2.8610014990268744e-11,5
0.19995236894941334,0.014447584546853454,5.2856976396400706e-05,8.223594953174613e-06,1.6972335921851694e-10,9.695074388809827e-07,2.428843294533893e-11,5
0.19464236014754793,0.012438789745707198,2.4867854495887586e-05,2.9515959993793355e-06,2.1563380477482012e-11,2.419538749768492e-07,-1.3208870194133605e-11,5
0.18388912703580382,0.008328075355460492,4.327757912587659e-05,3.3258513551092703e-06,2.6432054873730967e-11,1.5224956395339377e-07,-2.989064381962517e-11,5
0.20510201470824177,0.016489960603151527,5.497506842539408e-05,8.720598847475043e-06,1.7816169105239133e-10,9.807045821221012e-07,6.868338905096443e-11,5
